Wavelength,R,G,B,C,M,Y
581.2,0.565859870015074,0.629806833897688,0.0781359845408766,0.147753379971417,0.014690543101031,0.902200544032231
581.4,0.571674643421238,0.627698021726274,0.0781036857802084,0.146743498463233,0.0143546490652637,0.901230710055133
581.6,0.57748665103158,0.62558201648446,0.0780702157734191,0.145745540796936,0.0140223972809372,0.900264818797865
581.8,0.583294776224922,0.623458834799287,0.0780355270722316,0.14475947063773,0.0136938586227776,0.899302691611061
582,0.589097897826327,0.621328495494883,0.0779995735018613,0.143785249996265,0.0133691028802858,0.898344147362722
582.2,0.594894890523291,0.619191019585186,0.0779623101550636,0.14282283925178,0.013048198724187,0.897389002688507
582.4,0.600684625281916,0.617046430266676,0.0779236933861814,0.141872197175244,0.0127312136728784,0.896437072242017
582.6,0.606465969763102,0.614894752911092,0.0778836808051926,0.140933280952495,0.0124182140588778,0.895488168945091
582.8,0.612237788738733,0.612736015058157,0.0778422312717571,0.140006046207386,0.0121092649952714,0.894542104238083
583,0.617998944507851,0.610570246408309,0.0777993048892645,0.139090447024919,0.0118044303421629,0.893598688330162
583.2,0.623748297312851,0.608397478815418,0.0777548629988814,0.138186435974395,0.011503772673121,0.892657730449593
583.4,0.629484705755661,0.606217746279514,0.077708868173599,0.137293964132545,0.0112073532416281,0.891719039094029
583.6,0.635207027213924,0.604031084939513,0.0776612842122801,0.13641298110668,0.0109152319475286,0.890782422280795
583.8,0.64091411825719,0.60183753306594,0.0776120761337069,0.135543435057827,0.0106274673034772,0.889847687797182
584,0.646604835063088,0.599637131053652,0.077561210170628,0.134685272723872,0.0103441164013871,0.888914643450734
584.2,0.65227803383352,0.597429921414566,0.0775086537638062,0.133838439442701,0.0100652348788781,0.887983097319531
584.4,0.657932571210846,0.59521594877038,0.0774543755560657,0.13300287917534,0.00979087688572536,0.887052858002486
584.6,0.663567304694061,0.592995259845299,0.0773983453863393,0.132178534529097,0.00952109505030756,0.886123734868481
584.8,0.669181093054981,0.590767903458763,0.0773405342837164,0.131365346780705,0.00925594044605476,0.885195538275711
585,0.674772796754436,0.588533930518164,0.0772809144614894,0.130563255899458,0.00899546255789728,0.884268079715391
585.2,0.680341278358442,0.586293394011579,0.0772194593112022,0.129772200570359,0.00873970924871377,0.883341171925655
585.4,0.685885402954391,0.584046349000489,0.077156143396697,0.128992118217253,0.00848872672577938,0.882414629004313
585.6,0.691404038567239,0.581792852612503,0.0770909424481615,0.128222945025977,0.00824255950721416,0.881488266521612
585.8,0.696896056575683,0.579532964034089,0.0770238333561769,0.127464615967494,0.00800125038843154,0.88056190163299
586,0.70236033212835,0.57726674450329,0.0769547941657647,0.126717064821037,0.00776484040858621,0.879635353191837
586.2,0.70779574455998,0.574994257302457,0.0768838040704347,0.125980224197252,0.00753336881702292,0.878708441862247
586.4,0.71320117780761,0.572715567750966,0.0768108434062318,0.125254025561335,0.00730687303972432,0.87778099023178
586.6,0.718575520826757,0.570430743197947,0.0767358936457838,0.124538399256175,0.0070853886457595,0.876852822924219
586.8,0.723917668007606,0.568139853015009,0.0766589373923485,0.123833274525497,0.00686894931373227,0.875923766712324
587,0.729226519591192,0.565842968588962,0.0765799583738614,0.123138579537,0.00665758679822952,0.874993650630594
587.2,0.734500982085583,0.563540163314543,0.076498941436983,0.1224542414055,0.00645133089626928,0.874062306088021
587.4,0.739739968682065,0.561231512587139,0.076415872541146,0.12178018621607,0.00625020941374921,0.873129566980849
587.6,0.74494239967133,0.558917093795515,0.0763307387526028,0.121116339047216,0.00605424813189492,0.872195269805329
587.8,0.750107202859653,0.556596986314535,0.0762435282384732,0.120462623994861,0.00586347077407048,0.871259253770481
588,0.755233313985084,0.554271271497889,0.0761542302607914,0.119818964198424,0.00567789898200893,0.870321360910847
588.2,0.760319677133627,0.551940032670816,0.0760628351705534,0.119185281867701,0.00549755231595566,0.869381436199251
588.4,0.765365245155424,0.549603355122829,0.0759693344017647,0.118561498309787,0.00532244826423099,0.868439327659555
588.6,0.770368980080945,0.547261326100441,0.0758737204654875,0.117947533955998,0.00515260225315548,0.867494886479416
588.8,0.775329853537168,0.544914034799886,0.075775986943888,0.117343308388788,0.00498802765697563,0.866547967123046
589,0.78024684716376,0.542561572359848,0.0756761284842841,0.116748740368671,0.00482873580778872,0.865598427443967
589.2,0.785118953029269,0.540204031854183,0.0755741407931924,0.116163747861139,0.00467473600546829,0.864646128797768
589.4,0.789945174047303,0.537841508284643,0.0754700206303761,0.115588248063583,0.00452603552758954,0.863690936154864
589.6,0.794724524392714,0.535474098573603,0.0753637658028918,0.115022157432212,0.00438263963935448,0.862732718213254
589.8,0.799456029917787,0.533101901556783,0.0752553751591375,0.114465391708976,0.00424455160351725,0.861771347511275
590,0.804138728568418,0.530725017975976,0.0751448485828993,0.11391786594848,0.00411177269030949,0.860806700540364
590.2,0.808771670800304,0.528343550471767,0.0750321869873996,0.113379494544908,0.00398430218736552,0.859838657857811
590.4,0.813353919995123,0.525957603576262,0.0749173923093439,0.112850191258944,0.00386213740964768,0.85886710419952
590.6,0.817884552876721,0.523567283705814,0.0748004675029684,0.112329869244688,0.0037452737093719,0.857891928592764
590.8,0.822362659927293,0.521172699153742,0.0746814165340873,0.111818441076576,0.00363370448593241,0.856913024468942
591,0.826787345803573,0.51877396008306,0.0745602443741405,0.111315818776306,0.00352742119602509,0.855930289776339
591.2,0.831157729753012,0.5163711785192,0.0744369569942406,0.110821913839751,0.00342641336890472,0.854943627092883
591.4,0.835472946029965,0.513964468342737,0.0743115613592205,0.110336637263879,0.0033306686346769,0.853952943738899
591.6,0.839732144311878,0.511553945282112,0.0741840654216807,0.109859899573679,0.00324017275772473,0.85295815188987
591.8,0.843934490115468,0.50913972690636,0.074054478116037,0.109391610849075,0.00315490967033307,0.851959168689192
592,0.848079165212906,0.506721932617832,0.0739228093525675,0.108931680751848,0.0030748615063123,0.850955916360935
592.2,0.852165368048009,0.504300683644918,0.07378907001146,0.108480018552556,0.00300000863462301,0.849948322320765
592.4,0.856192314152417,0.501876103034776,0.0736532719368599,0.108036533157453,0.00293032969299948,0.848936319239278
592.6,0.860159236561779,0.499448315646053,0.073515427930917,0.10760113313541,0.00286580162157441,0.847919844984512
592.8,0.864065386231939,0.497017448141612,0.0733755517478331,0.107173726744833,0.00280639969650262,0.846898842516859
593,0.86791003245512,0.494583628981254,0.0732336580879096,0.106754221960585,0.00275209756358538,0.845873259782156
593.2,0.871692463276105,0.492146988414445,0.0730897625915948,0.106342526500905,0.00270286727189451,0.844843049604763
593.4,0.875411985908426,0.489707658473037,0.072943881833531,0.105938547854328,0.00265867930739666,0.843808169580653
593.6,0.879067927150545,0.487265772964,0.0727960333166023,0.105542193306604,0.00261950262657697,0.842768581970498
593.8,0.88265963380204,0.484821467462137,0.0726462354659818,0.105153369967619,0.0025853046900639,0.841724253592749
594,0.886186473079787,0.482374879302815,0.0724945076231788,0.104771984798314,0.0025560514962527,0.840675155716726
594.2,0.889647833034149,0.479926147574689,0.0723408700400869,0.104397944637604,0.00253170761492985,0.839621263955699
594.4,0.893043122965153,0.477475413112422,0.0721853438730304,0.104031156229301,0.00251223622089739,0.838562558159978
594.6,0.896371773838682,0.475022818489417,0.0720279511768125,0.103671526249031,0.00249759912759663,0.837499022309992
594.8,0.899633238702654,0.472568508010534,0.0718687148987623,0.103318961331155,0.00248775682073246,0.83643064440938
595,0.902826993103207,0.470112627704821,0.0717076588727825,0.102973368095688,0.00248266849189769,0.835357416378073
595.2,0.905952535500886,0.467655325318233,0.0715448078133962,0.102634653175221,0.00248229207219675,0.834279333945377
595.4,0.909009387686825,0.465196750306362,0.0713801873097951,0.102302723241837,0.00248658426587021,0.833196396543064
595.6,0.911997095198931,0.462737053827157,0.0712138238198863,0.101977485034034,0.0024955005839188,0.832108607198453
595.8,0.914915227738071,0.46027638873365,0.0710457446643399,0.101658845383645,0.00250899537772743,0.831015972427492
596,0.917763379584251,0.457814909566682,0.0708759780206364,0.101346711242757,0.00252702187268931,0.829918502127852
596.2,0.920541170012807,0.455352772547627,0.070704552917114,0.101040989710628,0.00254953220183041,0.828816209472004
596.4,0.923248243710583,0.452890135571114,0.0705314992270163,0.100741588060612,0.00257647743943316,0.827709110800309
596.6,0.92588427119212,0.450427158197757,0.0703568476625392,0.100448413767076,0.00260780763466075,0.826597225514098
596.8,0.928448949215838,0.447964001646872,0.0701806297688786,0.100161374532767,0.0026434718451815,0.825480575968762
597,0.930942001200221,0.44550082878921,0.0700028779182781,0.0998803783277858,0.00268341817079261,0.824359187366837
597.2,0.933363177639999,0.443037804139675,0.0698236253040756,0.0996053334580385,0.00272759378704436,0.823233087651084
597.4,0.935712256522337,0.44057509385005,0.0696429059347515,0.0993361486452879,0.00277594497886459,0.82210230739758
597.6,0.937989043743015,0.438112865701726,0.0694607546279755,0.0990727331076584,0.00282841717418241,0.820966879708799
597.8,0.940193373522613,0.435651289098421,0.0692772070046545,0.0988149966401385,0.00288495497755243,0.819826840106699
598,0.942325108822697,0.433190535058905,0.0690922994829795,0.0985628496950833,0.00294550220377923,0.818682226425808
598.2,0.944384141762003,0.43073077620973,0.0689060692724734,0.0983162034627176,0.00301000191154099,0.817533078706306
598.4,0.946370394032619,0.428272186777949,0.0687185543680382,0.0980749699516379,0.00307839643701395,0.816379439087112
598.6,0.948283817316173,0.425814942583841,0.0685297935440024,0.097839062069316,0.00315062742750711,0.81522135169897
598.8,0.950124393700012,0.423359221033638,0.0683398263481684,0.0976083937026011,0.0032266358753736,0.814058862557533
599,0.951892136093392,0.420905201112251,0.0681486930958601,0.0973828797982225,0.00330636215262529,0.812892019456447
599.2,0.953587088643658,0.418453063375988,0.0679564348639699,0.0971624364432929,0.00338974604582371,0.811720871860438
599.4,0.955209327152432,0.416002989945285,0.0677630934850065,0.0969469809458107,0.00347672679098136,0.810545470798396
599.6,0.956758959491793,0.41355516449743,0.067568711541142,0.0967364319151623,0.00356724310846385,0.809365868756461
599.8,0.958236126020466,0.411109772259281,0.0673733323582594,0.0965307093426261,0.00366123323789132,0.808182119571106
600,0.959641,0.408667,0.067177,0.0963297346811011,0.00375863497304001,0.806994278322226
600.2,0.960973788002335,0.406227036023218,0.066979759261674,0.0961334309047545,0.00385938569674422,0.805802401226217
